"Curso_ID","Grado","Sección","Jornada","Día","Hora","Materia","Docente_ID"
"12","3","B","Mañana","Lunes","10:30–11:15","Matematicas","MAT-FIS-01"
"12","3","B","Mañana","Lunes","11:15–12:00","Espanol","ESP-ING-07"
"12","3","B","Mañana","Martes","07:00–07:45","Ciencias Naturales","CIENCIAS-01"
"12","3","B","Mañana","Martes","07:45–08:30","Matematicas","MAT-FIS-01"
"12","3","B","Mañana","Martes","08:30–09:15","Artistica","FLEX-01"
"12","3","B","Mañana","Martes","09:45–10:30","Ciencias Sociales","FLEX-06"
"12","3","B","Mañana","Martes","10:30–11:15","Ingles","ESP-ING-01"
"12","3","B","Mañana","Martes","11:15–12:00","Espanol","ESP-ING-01"
"12","3","B","Mañana","Miercoles","07:00–07:45","Espanol","ESP-ING-04"
"12","3","B","Mañana","Miercoles","07:45–08:30","Matematicas","MAT-FIS-02"
"12","3","B","Mañana","Miercoles","08:30–09:15","Ciencias Naturales","CIENCIAS-02"
"12","3","B","Mañana","Miercoles","09:45–10:30","Artistica","FLEX-03"
"12","3","B","Mañana","Miercoles","10:30–11:15","Ingles","ESP-ING-03"
"12","3","B","Mañana","Miercoles","11:15–12:00","Ciencias Sociales","FLEX-03"
"12","3","B","Mañana","Jueves","07:00–07:45","Ciencias Naturales","CIENCIAS-05"
"12","3","B","Mañana","Jueves","07:45–08:30","Matematicas","MAT-FIS-02"
"12","3","B","Mañana","Jueves","08:30–09:15","Espanol","ESP-ING-02"
"12","3","B","Mañana","Jueves","09:45–10:30","Informatica","FLEX-07"
"12","3","B","Mañana","Jueves","10:30–11:15","Etica","EDF-ETICA-02"
"12","3","B","Mañana","Jueves","11:15–12:00","Educacion Fisica","EDF-ETICA-05"
"12","3","B","Mañana","Viernes","07:00–07:45","Educacion Fisica",""
"12","3","B","Mañana","Viernes","07:45–08:30","Ciencias Sociales","FLEX-07"
"12","3","B","Mañana","Viernes","08:30–09:15","Artistica","FLEX-07"
"12","3","B","Mañana","Viernes","09:45–10:30","Matematicas","MAT-FIS-05"
"12","3","B","Mañana","Viernes","10:30–11:15","Espanol","ESP-ING-05"
"12","3","B","Mañana","Viernes","11:15–12:00","Ciencias Naturales","CIENCIAS-03"
"13","3","C","Mañana","Lunes","07:00–07:45","Matematicas","MAT-FIS-06"
"13","3","C","Mañana","Lunes","07:45–08:30","Espanol","ESP-ING-02"
"13","3","C","Mañana","Lunes","08:30–09:15","Ingles","ESP-ING-01"
"13","3","C","Mañana","Lunes","09:45–10:30","Artistica","FLEX-03"
"13","3","C","Mañana","Lunes","10:30–11:15","Educacion Fisica","EDF-ETICA-01"
"13","3","C","Mañana","Lunes","11:15–12:00","Ciencias Naturales","CIENCIAS-02"
"13","3","C","Mañana","Martes","07:00–07:45","Ingles","ESP-ING-06"
"13","3","C","Mañana","Martes","07:45–08:30","Matematicas","MAT-FIS-05"
"13","3","C","Mañana","Martes","08:30–09:15","Ciencias Sociales","FLEX-04"
"13","3","C","Mañana","Martes","09:45–10:30","Espanol","ESP-ING-06"
"13","3","C","Mañana","Martes","10:30–11:15","Educacion Fisica","EDF-ETICA-03"
"13","3","C","Mañana","Martes","11:15–12:00","Etica","EDF-ETICA-05"
"13","3","C","Mañana","Miercoles","07:00–07:45","Ciencias Sociales","FLEX-03"
"13","3","C","Mañana","Miercoles","07:45–08:30","Espanol","ESP-ING-03"
"13","3","C","Mañana","Miercoles","08:30–09:15","Informatica","FLEX-03"
"13","3","C","Mañana","Miercoles","09:45–10:30","Artistica","FLEX-04"
"13","3","C","Mañana","Miercoles","10:30–11:15","Ciencias Naturales","CIENCIAS-03"
"13","3","C","Mañana","Miercoles","11:15–12:00","Matematicas","MAT-FIS-05"
"13","3","C","Mañana","Jueves","07:00–07:45","Artistica","FLEX-01"
"13","3","C","Mañana","Jueves","07:45–08:30","Matematicas","MAT-FIS-05"
"13","3","C","Mañana","Jueves","08:30–09:15","Espanol","ESP-ING-06"
"13","3","C","Mañana","Jueves","09:45–10:30","Ingles","ESP-ING-06"
"13","3","C","Mañana","Jueves","10:30–11:15","Ciencias Sociales","FLEX-06"
"13","3","C","Mañana","Jueves","11:15–12:00","Ciencias Naturales","CIENCIAS-05"
"13","3","C","Mañana","Viernes","07:00–07:45","Matematicas","MAT-FIS-05"
"13","3","C","Mañana","Viernes","07:45–08:30","Ciencias Naturales","CIENCIAS-03"
"13","3","C","Mañana","Viernes","08:30–09:15","Espanol","ESP-ING-04"
"13","3","C","Mañana","Viernes","09:45–10:30","Educacion Fisica","EDF-ETICA-01"
"13","3","C","Mañana","Viernes","10:30–11:15","Etica","EDF-ETICA-01"
"13","3","C","Mañana","Viernes","11:15–12:00","Informatica","FLEX-02"
"14","3","D","Tarde","Lunes","13:00–13:45","Ingles","ESP-ING-04"
"14","3","D","Tarde","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA-04"
"14","3","D","Tarde","Lunes","14:30–15:15","Etica","EDF-ETICA-02"
"14","3","D","Tarde","Lunes","15:45–16:30","Ciencias Naturales","CIENCIAS-04"
"14","3","D","Tarde","Lunes","16:30–17:15","Matematicas","MAT-FIS-05"
"14","3","D","Tarde","Lunes","17:15–18:00","Espanol","ESP-ING-01"
"14","3","D","Tarde","Martes","13:00–13:45","Ingles","ESP-ING-01"
"14","3","D","Tarde","Martes","13:45–14:30","Ciencias Sociales","FLEX-02"
"14","3","D","Tarde","Martes","14:30–15:15","Matematicas","MAT-FIS-05"
"14","3","D","Tarde","Martes","15:45–16:30","Artistica","FLEX-01"
"14","3","D","Tarde","Martes","16:30–17:15","Informatica","FLEX-01"
"14","3","D","Tarde","Martes","17:15–18:00","Espanol","ESP-ING-01"
"14","3","D","Tarde","Miercoles","13:00–13:45","Ingles","ESP-ING-01"
"14","3","D","Tarde","Miercoles","13:45–14:30","Ciencias Sociales","FLEX-03"
"14","3","D","Tarde","Miercoles","14:30–15:15","Espanol","ESP-ING-03"
"14","3","D","Tarde","Miercoles","15:45–16:30","Educacion Fisica","EDF-ETICA-04"
"14","3","D","Tarde","Miercoles","16:30–17:15","Ciencias Naturales","CIENCIAS-02"
"14","3","D","Tarde","Miercoles","17:15–18:00","Matematicas","MAT-FIS-06"
"14","3","D","Tarde","Jueves","13:00–13:45","Etica","EDF-ETICA-03"
"14","3","D","Tarde","Jueves","13:45–14:30","Ciencias Naturales","CIENCIAS-04"
"14","3","D","Tarde","Jueves","14:30–15:15","Informatica","FLEX-04"
"14","3","D","Tarde","Jueves","15:45–16:30","Matematicas","MAT-FIS-06"
"14","3","D","Tarde","Jueves","16:30–17:15","Espanol","ESP-ING-07"
"14","3","D","Tarde","Jueves","17:15–18:00","Artistica","FLEX-04"
"14","3","D","Tarde","Viernes","13:00–13:45","Matematicas","MAT-FIS-04"
"14","3","D","Tarde","Viernes","13:45–14:30","Ciencias Sociales","FLEX-07"
"14","3","D","Tarde","Viernes","14:30–15:15","Artistica","FLEX-02"
"14","3","D","Tarde","Viernes","15:45–16:30","Espanol","ESP-ING-03"
"14","3","D","Tarde","Viernes","16:30–17:15","Ciencias Naturales","CIENCIAS-01"
"14","3","D","Tarde","Viernes","17:15–18:00","Educacion Fisica","EDF-ETICA-02"
"15","3","E","Tarde","Lunes","13:00–13:45","Espanol","ESP-ING-01"
"15","3","E","Tarde","Lunes","13:45–14:30","Matematicas","MAT-FIS-03"
"15","3","E","Tarde","Lunes","14:30–15:15","Ingles","ESP-ING-02"
"15","3","E","Tarde","Lunes","15:45–16:30","Ciencias Naturales","CIENCIAS-02"
"15","3","E","Tarde","Lunes","16:30–17:15","Ciencias Sociales","FLEX-01"
"15","3","E","Tarde","Lunes","17:15–18:00","Educacion Fisica","EDF-ETICA-03"
"15","3","E","Tarde","Martes","13:00–13:45","Artistica","FLEX-04"
"15","3","E","Tarde","Martes","13:45–14:30","Espanol","ESP-ING-05"
"15","3","E","Tarde","Martes","14:30–15:15","Matematicas","MAT-FIS-06"
"15","3","E","Tarde","Martes","15:45–16:30","Ingles","ESP-ING-02"
"15","3","E","Tarde","Martes","16:30–17:15","Ciencias Naturales","CIENCIAS-05"
"15","3","E","Tarde","Martes","17:15–18:00","Ciencias Sociales","FLEX-06"
"15","3","E","Tarde","Miercoles","13:00–13:45","Matematicas","MAT-FIS-02"
"15","3","E","Tarde","Miercoles","13:45–14:30","Ciencias Naturales","CIENCIAS-05"
"15","3","E","Tarde","Miercoles","14:30–15:15","Educacion Fisica","EDF-ETICA-03"
"15","3","E","Tarde","Miercoles","15:45–16:30","Espanol","ESP-ING-02"
"15","3","E","Tarde","Miercoles","16:30–17:15","Artistica","FLEX-02"
"15","3","E","Tarde","Miercoles","17:15–18:00","Informatica","FLEX-06"
"15","3","E","Tarde","Jueves","13:00–13:45","Matematicas","MAT-FIS-05"
"15","3","E","Tarde","Jueves","13:45–14:30","Espanol","ESP-ING-06"
"15","3","E","Tarde","Jueves","14:30–15:15","Artistica","FLEX-07"
"15","3","E","Tarde","Jueves","15:45–16:30","Etica","EDF-ETICA-03"
"15","3","E","Tarde","Jueves","16:30–17:15","Ciencias Naturales","CIENCIAS-05"
"15","3","E","Tarde","Jueves","17:15–18:00","Informatica","FLEX-07"
"15","3","E","Tarde","Viernes","13:00–13:45","Etica","EDF-ETICA-02"
"15","3","E","Tarde","Viernes","13:45–14:30","Educacion Fisica","EDF-ETICA-05"
"15","3","E","Tarde","Viernes","14:30–15:15","Ciencias Sociales","FLEX-01"
"15","3","E","Tarde","Viernes","15:45–16:30","Ingles","ESP-ING-02"
"15","3","E","Tarde","Viernes","16:30–17:15","Matematicas","MAT-FIS-06"
"15","3","E","Tarde","Viernes","17:15–18:00","Espanol","ESP-ING-04"
"16","4","A","Mañana","Lunes","07:00–07:45","Ciencias Sociales","FLEX-03"
"16","4","A","Mañana","Lunes","07:45–08:30","Matematicas","MAT-FIS-01"
"16","4","A","Mañana","Lunes","08:30–09:15","Educacion Fisica","EDF-ETICA-01"
"16","4","A","Mañana","Lunes","09:45–10:30","Ciencias Naturales","CIENCIAS-04"
"16","4","A","Mañana","Lunes","10:30–11:15","Ingles","ESP-ING-03"
"16","4","A","Mañana","Lunes","11:15–12:00","Espanol","ESP-ING-03"
"16","4","A","Mañana","Martes","07:00–07:45","Ciencias Sociales","FLEX-04"
"16","4","A","Mañana","Martes","07:45–08:30","Artistica","FLEX-04"
"16","4","A","Mañana","Martes","08:30–09:15","Espanol","ESP-ING-01"
"16","4","A","Mañana","Martes","09:45–10:30","Ingles","ESP-ING-01"
"16","4","A","Mañana","Martes","10:30–11:15","Matematicas","MAT-FIS-01"
"16","4","A","Mañana","Martes","11:15–12:00","Ciencias Naturales","CIENCIAS-01"
"16","4","A","Mañana","Miercoles","07:00–07:45","Artistica","FLEX-04"
"16","4","A","Mañana","Miercoles","07:45–08:30","Matematicas","MAT-FIS-03"
"16","4","A","Mañana","Miercoles","08:30–09:15","Informatica","FLEX-04"
"16","4","A","Mañana","Miercoles","09:45–10:30","Espanol","ESP-ING-03"
"16","4","A","Mañana","Miercoles","10:30–11:15","Educacion Fisica","EDF-ETICA-04"
"16","4","A","Mañana","Miercoles","11:15–12:00","Ciencias Naturales","CIENCIAS-02"
"16","4","A","Mañana","Jueves","07:00–07:45","Ciencias Naturales","CIENCIAS-04"
"16","4","A","Mañana","Jueves","07:45–08:30","Etica","EDF-ETICA-02"
"16","4","A","Mañana","Jueves","08:30–09:15","Matematicas","MAT-FIS-01"
"16","4","A","Mañana","Jueves","09:45–10:30","Ciencias Sociales","FLEX-06"
"16","4","A","Mañana","Jueves","10:30–11:15","Espanol","ESP-ING-03"
"16","4","A","Mañana","Jueves","11:15–12:00","Ingles","ESP-ING-02"
"16","4","A","Mañana","Viernes","07:00–07:45","Informatica","FLEX-01"
"16","4","A","Mañana","Viernes","07:45–08:30","Educacion Fisica","EDF-ETICA-02"
"16","4","A","Mañana","Viernes","08:30–09:15","Etica","EDF-ETICA-02"
"16","4","A","Mañana","Viernes","09:45–10:30","Espanol","ESP-ING-01"
"16","4","A","Mañana","Viernes","10:30–11:15","Matematicas","MAT-FIS-03"
"16","4","A","Mañana","Viernes","11:15–12:00","Artistica","FLEX-03"
"17","4","B","Mañana","Lunes","07:00–07:45","Etica","EDF-ETICA-02"
"17","4","B","Mañana","Lunes","07:45–08:30","Informatica","FLEX-07"
"17","4","B","Mañana","Lunes","08:30–09:15","Espanol","ESP-ING-02"
"17","4","B","Mañana","Lunes","09:45–10:30","Ingles","ESP-ING-02"
"17","4","B","Mañana","Lunes","10:30–11:15","Matematicas","MAT-FIS-04"
"17","4","B","Mañana","Lunes","11:15–12:00","Educacion Fisica","EDF-ETICA-01"
"17","4","B","Mañana","Martes","07:00–07:45","Ciencias Sociales","FLEX-05"
"17","4","B","Mañana","Martes","07:45–08:30","Ciencias Naturales","CIENCIAS-03"
"17","4","B","Mañana","Martes","08:30–09:15","Espanol","ESP-ING-05"
"17","4","B","Mañana","Martes","09:45–10:30","Ingles","ESP-ING-05"
"17","4","B","Mañana","Martes","10:30–11:15","Artistica","FLEX-04"
"17","4","B","Mañana","Martes","11:15–12:00","Matematicas","MAT-FIS-04"
"17","4","B","Mañana","Miercoles","07:00–07:45","Ciencias Sociales","FLEX-01"
"17","4","B","Mañana","Miercoles","07:45–08:30","Ingles","ESP-ING-01"
"17","4","B","Mañana","Miercoles","08:30–09:15","Artistica","FLEX-02"
"17","4","B","Mañana","Miercoles","09:45–10:30","Matematicas","MAT-FIS-03"
"17","4","B","Mañana","Miercoles","10:30–11:15","Ciencias Naturales","CIENCIAS-02"
"17","4","B","Mañana","Miercoles","11:15–12:00","Espanol","ESP-ING-05"
"17","4","B","Mañana","Jueves","07:00–07:45","Educacion Fisica","EDF-ETICA-04"
"17","4","B","Mañana","Jueves","07:45–08:30","Matematicas","MAT-FIS-06"
"17","4","B","Mañana","Jueves","08:30–09:15","Ciencias Naturales","CIENCIAS-05"
"17","4","B","Mañana","Jueves","09:45–10:30","Espanol","ESP-ING-07"
"17","4","B","Mañana","Jueves","10:30–11:15","Informatica","FLEX-07"
"17","4","B","Mañana","Jueves","11:15–12:00","Etica","EDF-ETICA-02"
"17","4","B","Mañana","Viernes","07:00–07:45","Ciencias Naturales","CIENCIAS-04"
"17","4","B","Mañana","Viernes","07:45–08:30","Educacion Fisica","EDF-ETICA-05"
"17","4","B","Mañana","Viernes","08:30–09:15","Ciencias Sociales","FLEX-05"
"17","4","B","Mañana","Viernes","09:45–10:30","Artistica","FLEX-07"
"17","4","B","Mañana","Viernes","10:30–11:15","Matematicas","MAT-FIS-06"
"17","4","B","Mañana","Viernes","11:15–12:00","Espanol","ESP-ING-06"
"18","4","C","Mañana","Lunes","07:00–07:45","Ciencias Naturales","CIENCIAS-05"
"18","4","C","Mañana","Lunes","07:45–08:30","Educacion Fisica","EDF-ETICA-01"
"18","4","C","Mañana","Lunes","08:30–09:15","Artistica","FLEX-01"
"18","4","C","Mañana","Lunes","09:45–10:30","Matematicas","MAT-FIS-06"
"18","4","C","Mañana","Lunes","10:30–11:15","Espanol","ESP-ING-02"
"18","4","C","Mañana","Lunes","11:15–12:00","Ingles","ESP-ING-01"
"18","4","C","Mañana","Martes","07:00–07:45","Etica","EDF-ETICA-05"
"18","4","C","Mañana","Martes","07:45–08:30","Educacion Fisica","EDF-ETICA-02"
"18","4","C","Mañana","Martes","08:30–09:15","Ciencias Sociales","FLEX-03"
"18","4","C","Mañana","Martes","09:45–10:30","Ingles","ESP-ING-04"
"18","4","C","Mañana","Martes","10:30–11:15","Matematicas","MAT-FIS-03"
"18","4","C","Mañana","Martes","11:15–12:00","Espanol","ESP-ING-05"
"18","4","C","Mañana","Miercoles","07:00–07:45","Informatica","FLEX-07"
"18","4","C","Mañana","Miercoles","07:45–08:30","Artistica","FLEX-07"
"18","4","C","Mañana","Miercoles","08:30–09:15","Ciencias Naturales","CIENCIAS-04"
"18","4","C","Mañana","Miercoles","09:45–10:30","Ciencias Sociales","FLEX-06"
"18","4","C","Mañana","Miercoles","10:30–11:15","Espanol","ESP-ING-06"
"18","4","C","Mañana","Miercoles","11:15–12:00","Matematicas","MAT-FIS-01"
"18","4","C","Mañana","Jueves","07:00–07:45","Artistica","FLEX-04"
"18","4","C","Mañana","Jueves","07:45–08:30","Ingles","ESP-ING-01"
"18","4","C","Mañana","Jueves","08:30–09:15","Ciencias Naturales","CIENCIAS-02"
"18","4","C","Mañana","Jueves","09:45–10:30","Espanol","ESP-ING-01"
"18","4","C","Mañana","Jueves","10:30–11:15","Matematicas","MAT-FIS-01"
"18","4","C","Mañana","Jueves","11:15–12:00","Ciencias Sociales","FLEX-02"
"18","4","C","Mañana","Viernes","07:00–07:45","Educacion Fisica","EDF-ETICA-05"
"18","4","C","Mañana","Viernes","07:45–08:30","Ciencias Naturales","CIENCIAS-01"
"18","4","C","Mañana","Viernes","08:30–09:15","Etica","EDF-ETICA-05"
"18","4","C","Mañana","Viernes","09:45–10:30","Matematicas","MAT-FIS-04"
"18","4","C","Mañana","Viernes","10:30–11:15","Espanol","ESP-ING-03"
"18","4","C","Mañana","Viernes","11:15–12:00","Informatica","FLEX-06"
"19","4","D","Tarde","Lunes","13:00–13:45","Ciencias Naturales","CIENCIAS-05"
"19","4","D","Tarde","Lunes","13:45–14:30","Matematicas","MAT-FIS-05"
"19","4","D","Tarde","Lunes","14:30–15:15","Espanol","ESP-ING-06"
"19","4","D","Tarde","Lunes","15:45–16:30","Ingles","ESP-ING-03"
"19","4","D","Tarde","Lunes","16:30–17:15","Educacion Fisica","EDF-ETICA-02"
"19","4","D","Tarde","Lunes","17:15–18:00","Etica","EDF-ETICA-05"
"19","4","D","Tarde","Martes","13:00–13:45","Espanol","ESP-ING-04"
"19","4","D","Tarde","Martes","13:45–14:30","Informatica","FLEX-03"
"19","4","D","Tarde","Martes","14:30–15:15","Artistica","FLEX-04"
"19","4","D","Tarde","Martes","15:45–16:30","Ingles","ESP-ING-03"
"19","4","D","Tarde","Martes","16:30–17:15","Matematicas","MAT-FIS-02"
"19","4","D","Tarde","Martes","17:15–18:00","Ciencias Sociales","FLEX-07"
"19","4","D","Tarde","Miercoles","13:00–13:45","Ciencias Naturales","CIENCIAS-02"
"19","4","D","Tarde","Miercoles","13:45–14:30","Educacion Fisica","EDF-ETICA-01"
"19","4","D","Tarde","Miercoles","14:30–15:15","Matematicas","MAT-FIS-04"
"19","4","D","Tarde","Miercoles","15:45–16:30","Espanol","ESP-ING-01"
"19","4","D","Tarde","Miercoles","16:30–17:15","Ingles","ESP-ING-01"
"19","4","D","Tarde","Miercoles","17:15–18:00","Ciencias Sociales","FLEX-05"
"19","4","D","Tarde","Jueves","13:00–13:45","Espanol","ESP-ING-02"
"19","4","D","Tarde","Jueves","13:45–14:30","Etica","EDF-ETICA-01"
"19","4","D","Tarde","Jueves","14:30–15:15","Ciencias Naturales","CIENCIAS-04"
"19","4","D","Tarde","Jueves","15:45–16:30","Matematicas","MAT-FIS-02"
"19","4","D","Tarde","Jueves","16:30–17:15","Artistica","FLEX-03"
"19","4","D","Tarde","Jueves","17:15–18:00","Informatica","FLEX-06"
"19","4","D","Tarde","Viernes","13:00–13:45","Matematicas","MAT-FIS-03"
"19","4","D","Tarde","Viernes","13:45–14:30","Ciencias Sociales","FLEX-05"
"19","4","D","Tarde","Viernes","14:30–15:15","Ciencias Naturales","CIENCIAS-02"
"19","4","D","Tarde","Viernes","15:45–16:30","Educacion Fisica","EDF-ETICA-01"
"19","4","D","Tarde","Viernes","16:30–17:15","Artistica","FLEX-04"
"19","4","D","Tarde","Viernes","17:15–18:00","Espanol","ESP-ING-05"
"20","4","E","Tarde","Lunes","13:00–13:45","Ciencias Naturales","CIENCIAS-03"
"20","4","E","Tarde","Lunes","13:45–14:30","Educacion Fisica","EDF-ETICA-01"
"20","4","E","Tarde","Lunes","14:30–15:15","Matematicas","MAT-FIS-06"
"20","4","E","Tarde","Lunes","15:45–16:30","Espanol","ESP-ING-06"
"20","4","E","Tarde","Lunes","16:30–17:15","Ingles","ESP-ING-07"
"20","4","E","Tarde","Lunes","17:15–18:00","Ciencias Sociales","FLEX-07"
"20","4","E","Tarde","Martes","13:00–13:45","Ciencias Naturales","CIENCIAS-01"
"20","4","E","Tarde","Martes","13:45–14:30","Ingles","ESP-ING-04"
"20","4","E","Tarde","Martes","14:30–15:15","Artistica","FLEX-03"
"20","4","E","Tarde","Martes","15:45–16:30","Espanol","ESP-ING-01"
"20","4","E","Tarde","Martes","16:30–17:15","Matematicas","MAT-FIS-01"
"20","4","E","Tarde","Martes","17:15–18:00","Ciencias Sociales","FLEX-04"
"20","4","E","Tarde","Miercoles","13:00–13:45","Informatica","FLEX-05"
"20","4","E","Tarde","Miercoles","13:45–14:30","Espanol","ESP-ING-05"
"20","4","E","Tarde","Miercoles","14:30–15:15","Educacion Fisica","EDF-ETICA-02"
"20","4","E","Tarde","Miercoles","15:45–16:30","Ciencias Naturales","CIENCIAS-04"
"20","4","E","Tarde","Miercoles","16:30–17:15","Matematicas","MAT-FIS-03"
"20","4","E","Tarde","Miercoles","17:15–18:00","Artistica","FLEX-04"
"20","4","E","Tarde","Jueves","13:00–13:45","Ciencias Naturales","CIENCIAS-02"
"20","4","E","Tarde","Jueves","13:45–14:30","Informatica","FLEX-02"
"20","4","E","Tarde","Jueves","14:30–15:15","Espanol","ESP-ING-03"
"20","4","E","Tarde","Jueves","15:45–16:30","Artistica","FLEX-01"
"20","4","E","Tarde","Jueves","16:30–17:15","Matematicas","MAT-FIS-06"
"20","4","E","Tarde","Jueves","17:15–18:00","Etica","EDF-ETICA-02"
"20","4","E","Tarde","Viernes","13:00–13:45","Espanol","ESP-ING-02"
"20","4","E","Tarde","Viernes","13:45–14:30","Ingles","ESP-ING-05"
"20","4","E","Tarde","Viernes","14:30–15:15","Ciencias Sociales","FLEX-07"
"20","4","E","Tarde","Viernes","15:45–16:30","Matematicas","MAT-FIS-03"
"20","4","E","Tarde","Viernes","16:30–17:15","Etica","EDF-ETICA-03"
"20","4","E","Tarde","Viernes","17:15–18:00","Educacion Fisica","EDF-ETICA-01"
"21","5","A","Mañana","Lunes","07:00–07:45","Espanol","ESP-ING-06"
"21","5","A","Mañana","Lunes","07:45–08:30","Ciencias Naturales","CIENCIAS-04"
"21","5","A","Mañana","Lunes","08:30–09:15","Ciencias Sociales","FLEX-05"
"21","5","A","Mañana","Lunes","09:45–10:30","Educacion Fisica","EDF-ETICA-05"
"21","5","A","Mañana","Lunes","10:30–11:15","Matematicas","MAT-FIS-02"
"21","5","A","Mañana","Lunes","11:15–12:00","Ingles",""
"21","5","A","Mañana","Martes","07:00–07:45","Ciencias Naturales","CIENCIAS-03"
"21","5","A","Mañana","Martes","07:45–08:30","Ingles","ESP-ING-04"
"21","5","A","Mañana","Martes","08:30–09:15","Matematicas","MAT-FIS-03"
"21","5","A","Mañana","Martes","09:45–10:30","Artistica","FLEX-01"
"21","5","A","Mañana","Martes","10:30–11:15","Espanol","ESP-ING-05"
"21","5","A","Mañana","Martes","11:15–12:00","Ciencias Sociales","FLEX-02"
"21","5","A","Mañana","Miercoles","07:00–07:45","Matematicas","MAT-FIS-01"
"21","5","A","Mañana","Miercoles","07:45–08:30","Ciencias Naturales","CIENCIAS-01"
"21","5","A","Mañana","Miercoles","08:30–09:15","Educacion Fisica","EDF-ETICA-03"
"21","5","A","Mañana","Miercoles","09:45–10:30","Espanol","ESP-ING-02"
"21","5","A","Mañana","Miercoles","10:30–11:15","Informatica","FLEX-02"
"21","5","A","Mañana","Miercoles","11:15–12:00","Artistica","FLEX-02"
"21","5","A","Mañana","Jueves","07:00–07:45","Ingles","ESP-ING-06"
"21","5","A","Mañana","Jueves","07:45–08:30","Etica","EDF-ETICA-05"
"21","5","A","Mañana","Jueves","08:30–09:15","Espanol","ESP-ING-07"
"21","5","A","Mañana","Jueves","09:45–10:30","Matematicas","MAT-FIS-06"
"21","5","A","Mañana","Jueves","10:30–11:15","Ciencias Naturales","CIENCIAS-03"
"21","5","A","Mañana","Jueves","11:15–12:00","Ciencias Sociales",""
"21","5","A","Mañana","Viernes","07:00–07:45","Artistica","FLEX-04"
"21","5","A","Mañana","Viernes","07:45–08:30","Matematicas","MAT-FIS-03"
"21","5","A","Mañana","Viernes","08:30–09:15","Informatica","FLEX-04"
"21","5","A","Mañana","Viernes","09:45–10:30","Educacion Fisica","EDF-ETICA-04"
"21","5","A","Mañana","Viernes","10:30–11:15","Etica","EDF-ETICA-04"
"21","5","A","Mañana","Viernes","11:15–12:00","Espanol","ESP-ING-05"
"22","5","B","Mañana","Lunes","07:00–07:45","Espanol","ESP-ING-05"
"22","5","B","Mañana","Lunes","07:45–08:30","Ingles","ESP-ING-05"
"22","5","B","Mañana","Lunes","08:30–09:15","Informatica","FLEX-04"
"22","5","B","Mañana","Lunes","09:45–10:30","Matematicas","MAT-FIS-03"
"22","5","B","Mañana","Lunes","10:30–11:15","Etica","EDF-ETICA-04"
"22","5","B","Mañana","Lunes","11:15–12:00","Educacion Fisica","EDF-ETICA-04"
"22","5","B","Mañana","Martes","07:00–07:45","Espanol","ESP-ING-05"
"22","5","B","Mañana","Martes","07:45–08:30","Matematicas","MAT-FIS-04"
"22","5","B","Mañana","Martes","08:30–09:15","Ciencias Naturales","CIENCIAS-03"
"22","5","B","Mañana","Martes","09:45–10:30","Artistica","FLEX-02"
"22","5","B","Mañana","Martes","10:30–11:15","Ingles","ESP-ING-06"
"22","5","B","Mañana","Martes","11:15–12:00","Ciencias Sociales","FLEX-03"
"22","5","B","Mañana","Miercoles","07:00–07:45","Ciencias Sociales","FLEX-02"
"22","5","B","Mañana","Miercoles","07:45–08:30","Ingles","ESP-ING-02"
"22","5","B","Mañana","Miercoles","08:30–09:15","Espanol","ESP-ING-02"
"22","5","B","Mañana","Miercoles","09:45–10:30","Ciencias Naturales","CIENCIAS-04"
"22","5","B","Mañana","Miercoles","10:30–11:15","Matematicas","MAT-FIS-06"
"22","5","B","Mañana","Miercoles","11:15–12:00","Artistica","FLEX-04"
"22","5","B","Mañana","Jueves","07:00–07:45","Etica","EDF-ETICA-03"
"22","5","B","Mañana","Jueves","07:45–08:30","Educacion Fisica","EDF-ETICA-04"
"22","5","B","Mañana","Jueves","08:30–09:15","Espanol","ESP-ING-05"
"22","5","B","Mañana","Jueves","09:45–10:30","Ciencias Naturales","CIENCIAS-03"
"22","5","B","Mañana","Jueves","10:30–11:15","Informatica","FLEX-05"
"22","5","B","Mañana","Jueves","11:15–12:00","Matematicas","MAT-FIS-05"
"22","5","B","Mañana","Viernes","07:00–07:45","Espanol","ESP-ING-02"
"22","5","B","Mañana","Viernes","07:45–08:30","Matematicas","MAT-FIS-02"
"22","5","B","Mañana","Viernes","08:30–09:15","Ciencias Naturales","CIENCIAS-01"
"22","5","B","Mañana","Viernes","09:45–10:30","Artistica","FLEX-04"
"22","5","B","Mañana","Viernes","10:30–11:15","Ciencias Sociales","FLEX-06"
"22","5","B","Mañana","Viernes","11:15–12:00","Educacion Fisica","EDF-ETICA-03"
"23","5","C","Mañana","Lunes","07:00–07:45","Educacion Fisica","EDF-ETICA-01"
"23","5","C","Mañana","Lunes","07:45–08:30","Ciencias Naturales","CIENCIAS-01"
"23","5","C","Mañana","Lunes","08:30–09:15","Matematicas","MAT-FIS-01"
"23","5","C","Mañana","Lunes","09:45–10:30","Espanol","ESP-ING-01"
"23","5","C","Mañana","Lunes","10:30–11:15","Ingles","ESP-ING-01"
"23","5","C","Mañana","Lunes","11:15–12:00","Artistica","FLEX-07"
"23","5","C","Mañana","Martes","07:00–07:45","Educacion Fisica","EDF-ETICA-04"
"23","5","C","Mañana","Martes","07:45–08:30","Etica","EDF-ETICA-01"
